"","Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"100","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","1",52.8
"101","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","2",56.5
"102","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","3",63.8
"103","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","17",27.1
"104","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","2",58.1
"105","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","6",35.9
"106","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","14",40
"107","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","1",53
"108","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","44",22
"109","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","11",41.3
"110","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","13",56.7
"111","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CLARK",33,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","68",20
"112","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","13",60
"113","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","38",41.1
"114","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","55",27.1
"115","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","13",52.8
"116","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","15",56.5
"117","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","7",63.8
"118","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","19",27.1
"119","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","10",58.1
"120","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","30",35.9
"121","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","16",89.7
"122","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","38",40
"123","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","13",53
"124","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","184",22
"125","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","67",41.3
"126","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","16",56.7
"127","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"CUSTER",37,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","267",20
"128","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","46",60
"129","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","191",41.1
"130","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","161",27.1
"131","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","34",52.8
"132","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","65",56.5
"133","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","12",63.8
"134","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","14",27.1
"135","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","30",58.1
"136","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","88",35.9
"137","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","43",89.7
"138","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","66",40
"139","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","37",53
"140","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","556",22
"141","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","179",41.3
"142","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","52",56.7
"143","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","787",20
"144","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","15",60
"145","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","86",41.1
"146","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","106",27.1
"147","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","21",52.8
"148","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","39",56.5
"149","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","15",63.8
"150","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","35",27.1
"151","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","18",58.1
"152","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","59",35.9
"153","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","26",89.7
"154","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","51",40
"155","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","42",53
"156","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","332",22
"157","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","154",41.3
"158","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","27",56.7
"159","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","513",20
"160","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","35",60
"161","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","203",41.1
"162","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","247",27.1
"163","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","32",52.8
"164","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","28",56.5
"165","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","9",63.8
"166","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","40",27.1
"167","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","3",58.1
"168","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","35",35.9
"169","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","34",89.7
"170","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","50",40
"171","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","34",53
"172","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","525",22
"173","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","184",41.3
"174","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","41",56.7
"175","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","750",20
"176","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","15",60
"177","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","55",41.1
"178","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","114",27.1
"179","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","21",52.8
"180","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","10",56.5
"181","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","2",63.8
"182","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","16",27.1
"183","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","2",58.1
"184","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","41",35.9
"185","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","20",89.7
"186","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","42",40
"187","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","13",53
"188","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","256",22
"189","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","82",41.3
"190","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","13",56.7
"191","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","351",20
"192","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","22",60
"193","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","104",41.1
"194","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","126",27.1
"195","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","13",52.8
"196","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","8",56.5
"197","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","14",63.8
"198","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","27",27.1
"199","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","8",58.1
"200","CENSUS",2017,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","41",35.9
